Price,Close,High,Low,Open,Volume,Return,Volatility,Volatility_ma10
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2025-01-28,22957.25,23137.94921875,22857.650390625,22960.44921875,361900,0.005611229817278129,0.008519212071386811,0.00835228750903197
2025-01-29,23163.099609375,23183.349609375,22976.5,23026.75,226300,0.008966649288351114,0.008811030517603156,0.008370179497510436
2025-01-30,23249.5,23322.05078125,23139.19921875,23169.5,361900,0.003730087599762788,0.008799396437097838,0.008409545212256089
2025-01-31,23508.400390625,23546.80078125,23277.400390625,23296.75,304900,0.011135740150325812,0.0080704541413107,0.008377854495423004
2025-02-01,23482.150390625,23632.44921875,23318.30078125,23528.599609375,281000,-0.0011166221250199504,0.007941320954075138,0.008337928265761
2025-02-03,23361.05078125,23381.599609375,23222.0,23319.349609375,329700,-0.005157091976693451,0.007219224597838855,0.008237793612878698
2025-02-04,23739.25,23762.75,23423.150390625,23509.900390625,376700,0.016189306820631133,0.008044280409269309,0.008226392015343227
2025-02-05,23696.30078125,23807.30078125,23680.44921875,23801.75,267000,-0.001809207062143936,0.008052900117932976,0.008212594371608938
2025-02-06,23603.349609375,23773.55078125,23556.25,23761.94921875,307000,-0.003922602634608197,0.007951936577230123,0.008185871455052392
2025-02-07,23559.94921875,23694.5,23443.19921875,23649.5,368100,-0.0018387386257991967,0.007907893090771573,0.008131764891451648
2025-02-10,23381.599609375,23568.599609375,23316.30078125,23543.80078125,234200,-0.007570033692307909,0.0073617274806279396,0.008016016432375761
2025-02-11,23071.80078125,23390.05078125,22986.650390625,23383.55078125,268000,-0.013249684936046169,0.007911671606662148,0.00792608054128166
2025-02-12,23045.25,23144.69921875,22798.349609375,23050.80078125,279700,-0.0011507892904301098,0.007903375583165608,0.007836478455888437
2025-02-13,23031.400390625,23235.5,22992.19921875,23055.75,265700,-0.0006009745771905495,0.007833906818054528,0.00781282372356282
2025-02-14,22929.25,23133.69921875,22774.849609375,23096.44921875,254500,-0.004435266153706374,0.007828193975536846,0.00780151102570899
2025-02-17,22959.5,22974.19921875,22725.44921875,22809.900390625,207400,0.0013192755977626813,0.007693896143247673,0.007848978180249874
2025-02-18,22945.30078125,22992.5,22801.5,22963.650390625,210600,-0.0006184463402948426,0.007099750407728448,0.007754525180095786
2025-02-19,22932.900390625,23049.94921875,22814.849609375,22847.25,207000,-0.0005404326900405598,0.006973565441009817,0.007646591712403471
2025-02-20,22913.150390625,22923.849609375,22812.75,22821.099609375,240800,-0.0008612081186238907,0.006948453650798346,0.007546243419760293
2025-02-21,22795.900390625,22921.0,22720.30078125,22857.19921875,242800,-0.005117148798882476,0.006956101452563932,0.0074510642559395285
2025-02-24,22553.349609375,22668.05078125,22518.80078125,22609.349609375,214300,-0.010640105330068539,0.006899494663912956,0.00740484097426803
2025-02-25,22547.55078125,22625.30078125,22513.900390625,22516.44921875,250300,-0.00025711604818956513,0.006754536345816196,0.007289127448183436
2025-02-27,22545.05078125,22613.30078125,22508.400390625,22568.94921875,289200,-0.00011087678764998277,0.006375716572791022,0.007136361547145977
2025-02-28,22124.69921875,22450.349609375,22104.849609375,22433.400390625,551300,-0.018644959666695105,0.007301184416456878,0.007083089306986211
2025-03-03,22119.30078125,22261.55078125,22004.69921875,22194.55078125,282400,-0.00024400049223838316,0.006644290497593752,0.006964698959191902
2025-03-04,22082.650390625,22105.05078125,21964.599609375,21974.44921875,253300,-0.0016569416451024388,0.006638183889141792,0.006859127733781315
2025-03-05,22337.30078125,22394.900390625,22067.80078125,22073.05078125,305900,0.011531695069225467,0.007318652555179066,0.006881017948526376
2025-03-06,22544.69921875,22556.44921875,22245.849609375,22476.349609375,372100,0.009284847776867,0.006572728157969148,0.006840934220222308
2025-03-07,22552.5,22633.80078125,22464.75,22508.650390625,289800,0.00034601398645017767,0.006599757087251776,0.006806064563867652
2025-03-10,22460.30078125,22676.75,22429.05078125,22521.849609375,293900,-0.004088203913091726,0.006601850934108901,0.006770639512022149
2025-03-11,22497.900390625,22522.099609375,22314.69921875,22345.94921875,347900,0.0016740474556060647,0.00665944239901588,0.006746634285532441
2025-03-12,22470.5,22577.400390625,22329.55078125,22536.349609375,369700,-0.0012179087892316698,0.006545321441052514,0.006725712795056073
2025-03-13,22397.19921875,22558.05078125,22377.349609375,22541.5,287500,-0.003262089461738671,0.006018816433604599,0.006690022781137431
2025-03-17,22508.75,22577.0,22353.150390625,22353.150390625,251100,0.004980568336268254,0.006177857690508416,0.006577690108542584
2025-03-18,22834.30078125,22857.80078125,22599.19921875,22662.25,272600,0.01446329899483545,0.007051824012229407,0.00661844346000615
2025-03-19,22907.599609375,22940.69921875,22807.94921875,22874.94921875,324000,0.0032100316461272094,0.007029608537008312,0.006657585924792801
2025-03-20,23190.650390625,23216.69921875,22973.94921875,23036.599609375,313700,0.012356195589090069,0.007529658059624093,0.006678686475237304
2025-03-21,23350.400390625,23402.69921875,23132.80078125,23168.25,541000,0.0068885519512889015,0.007650920610920032,0.006786505720532393
2025-03-24,23658.349609375,23708.75,23433.5,23515.400390625,311900,0.013188177230298859,0.008098563716998419,0.006936386383507057
2025-03-25,23668.650390625,23869.599609375,23601.400390625,23751.5,338200,0.00043539728764163677,0.008084469167458627,0.00708464820684203
2025-03-26,23486.849609375,23736.5,23451.69921875,23700.94921875,278600,-0.007681079328545448,0.008209021890832769,0.007239606156023717
2025-03-27,23591.94921875,23646.44921875,23412.19921875,23433.94921875,510300,0.004474827877002596,0.007745026493196823,0.00735957666123815
2025-03-28,23519.349609375,23649.19921875,23450.19921875,23600.400390625,295400,-0.0030773044101545244,0.007813450804975596,0.007539040098375249
2025-04-01,23165.69921875,23565.150390625,23136.400390625,23341.099609375,314300,-0.015036571865236992,0.008652714984183048,0.007786525827742713
2025-04-02,23332.349609375,23350.0,23158.44921875,23192.599609375,341000,0.0071938424586863725,0.0074195549527316775,0.007823298921792938
2025-04-03,23250.099609375,23306.5,23145.80078125,23150.30078125,283200,-0.0035251486188494496,0.00751548709847788,0.007871886777939896
2025-04-04,22904.44921875,23214.69921875,22857.44921875,23190.400390625,466800,-0.014866619775066536,0.008375925227133086,0.007956513494690797
2025-04-07,22161.599609375,22254.0,21743.650390625,21758.400390625,647100,-0.03243254628305536,0.01092253341546767,0.00828367477514556
2025-04-08,22535.849609375,22697.19921875,22270.849609375,22446.75,468300,0.016887318902814252,0.011373435433703805,0.008611161946816099
2025-04-09,22399.150390625,22468.69921875,22353.25,22460.30078125,383800,-0.006065856008070525,0.011450707445957558,0.008947785774665993
2025-04-11,22828.55078125,22923.900390625,22695.400390625,22695.400390625,402200,0.019170387409190415,0.012164681884999291,0.009343351774082641
2025-04-15,23328.55078125,23368.349609375,23207.0,23368.349609375,388300,0.02190239778210845,0.01300539736568917,0.009869388861331877
2025-04-16,23437.19921875,23452.19921875,23273.05078125,23344.099609375,348400,0.004657316201027051,0.013000223007569322,0.01038806608159125
2025-04-17,23851.650390625,23872.349609375,23298.55078125,23401.849609375,505300,0.017683476937954135,0.013367486694904208,0.010859543252663365
2025-04-21,24125.55078125,24189.55078125,23903.650390625,23949.150390625,406100,0.011483498464016417,0.013488343991743887,0.011466422156564588
2025-04-22,24167.25,24242.599609375,24072.0,24185.400390625,440900,0.0017284255654137493,0.013250044687710075,0.012039877915487808
2025-04-23,24328.94921875,24359.30078125,24119.94921875,24357.599609375,415000,0.006690840652122221,0.013277315104333906,0.012530016903207888
2025-04-24,24246.69921875,24347.849609375,24216.150390625,24277.900390625,358800,-0.0033807460922566923,0.013163793143253815,0.012754142875986505
2025-04-25,24039.349609375,24365.44921875,23847.849609375,24289.0,387700,-0.00855166336268387,0.013319434545137574,0.01294874278712988
2025-04-28,24328.5,24355.099609375,24054.05078125,24070.25,320500,0.012028211882747275,0.01327072670394008,0.013130744712928133
2025-04-29,24335.94921875,24457.650390625,24290.75,24370.69921875,357600,0.0003061930965739812,0.013271233596121734,0.013241399884040378
2025-04-30,24334.19921875,24396.150390625,24198.75,24342.05078125,424500,-7.191007773188485e-05,0.013113579055157514,0.013252218052987211
2025-05-02,24346.69921875,24589.150390625,24238.5,24311.900390625,421100,0.0005136803511647248,0.013101230639053269,0.013262318816135607
2025-05-05,24461.150390625,24526.400390625,24400.650390625,24419.5,291500,0.004700890697612925,0.013072817221462371,0.013232851868791423
2025-05-06,24379.599609375,24509.650390625,24331.80078125,24500.75,302400,-0.0033338898599493128,0.012551399122678953,0.013139157381884928
2025-05-07,24414.400390625,24449.599609375,24220.0,24233.30078125,330100,0.0014274549954715887,0.01250681210209392,0.013064834123323312
2025-05-08,24273.80078125,24447.25,24150.19921875,24431.5,411400,-0.005758880297096702,0.012567608656194886,0.012993863478509412
2025-05-09,24008.0,24164.25,23935.75,23935.75,335600,-0.0109501096942064,0.012329586336450944,0.012910442797829125
2025-05-12,24924.69921875,24944.80078125,24378.849609375,24420.099609375,368700,0.038183073090219954,0.012003987014817804,0.012778898044797146
2025-05-13,24578.349609375,24973.80078125,24547.5,24864.05078125,423000,-0.01389583907654357,0.01243847255995627,0.012695672630398766
2025-05-14,24666.900390625,24767.55078125,24535.55078125,24613.80078125,345500,0.0036027960647213586,0.01221593931216623,0.012590143202003214
2025-05-15,25062.099609375,25116.25,24494.44921875,24694.44921875,500800,0.01602143814146184,0.012047250450734424,0.012483510341560906
2025-05-16,25019.80078125,25070.0,24953.05078125,25064.650390625,432700,-0.0016877607536591732,0.011429705537487497,0.01231635783140433
2025-05-19,24945.44921875,25062.94921875,24916.650390625,25005.349609375,255300,-0.0029717088137536374,0.011508707860834024,0.012159946895341495
2025-05-20,24683.900390625,25010.349609375,24669.69921875,24996.19921875,414800,-0.010484831354666824,0.011356757247694832,0.012040482707843083
2025-05-21,24813.44921875,24946.19921875,24685.349609375,24744.25,332700,0.00524831270888626,0.011167992643406063,0.011906600761974298
2025-05-22,24609.69921875,24737.5,24462.400390625,24733.94921875,403300,-0.008211272774042211,0.011362242619663877,0.011786064158321197
2025-05-23,24853.150390625,24909.05078125,24614.05078125,24639.5,270500,0.009892488718005854,0.011464497766334925,0.011699555301309594
2025-05-26,25001.150390625,25079.19921875,24900.5,24919.349609375,302800,0.005954979456279652,0.011463985239729859,0.0116455551238008
2025-05-27,24826.19921875,25062.900390625,24704.099609375,24956.650390625,525700,-0.0069977248703164685,0.011400550939082866,0.01154176296171346
2025-05-28,24752.44921875,24864.25,24737.05078125,24832.5,684400,-0.0029706520659956714,0.01118204197459608,0.011438373227956444
2025-05-29,24833.599609375,24892.599609375,24677.30078125,24825.099609375,345400,0.003278479228775888,0.01119319797073709,0.011352967979956712
2025-05-30,24750.69921875,24863.94921875,24717.400390625,24812.599609375,853900,-0.00333823496911434,0.011231805259095591,0.01133317795211752
2025-06-02,24716.599609375,24754.400390625,24526.150390625,24669.69921875,311100,-0.0013777230725331435,0.011242364982191602,0.011306543664253278
2025-06-03,24542.5,24845.099609375,24502.150390625,24786.30078125,349300,-0.007043833380258491,0.01132923519331305,0.011303791458815101
2025-06-04,24620.19921875,24644.25,24530.44921875,24560.44921875,280900,0.003165904807986175,0.01131611361085139,0.011318603555559633
2025-06-05,24750.900390625,24899.849609375,24613.099609375,24691.19921875,388400,0.005308696762106768,0.011363137462533092,0.011318693039846553
2025-06-06,25003.05078125,25029.5,24671.44921875,24748.69921875,335600,0.01018752395450262,0.011441587500063148,0.011316402013219377
2025-06-09,25103.19921875,25160.099609375,25077.150390625,25160.099609375,279200,0.004005448710087123,0.011089757211258055,0.011278979210372197
2025-06-10,25104.25,25199.30078125,25055.44921875,25196.05078125,307300,4.18584595869298e-05,0.007413015880279377,0.010880225704491849
2025-06-11,25141.400390625,25222.400390625,25081.30078125,25134.150390625,301200,0.0014798446727146697,0.006654235410823715,0.010427445048114612
2025-06-12,24888.19921875,25196.19921875,24825.900390625,25164.44921875,328300,-0.010071084662786611,0.00705410447199784,0.010013535698240686
2025-06-13,24718.599609375,24754.349609375,24473.0,24473.0,318700,-0.006814458847919758,0.006247539542363472,0.009515109126567474
2025-06-16,24946.5,24967.099609375,24703.599609375,24732.349609375,305800,0.00921979376770854,0.0065994382023873786,0.009050816448587053
2025-06-17,24853.400390625,24982.05078125,24813.69921875,24977.849609375,242400,-0.0037319707924959866,0.006617929573428495,0.008579685886598597
2025-06-18,24812.05078125,24947.55078125,24750.44921875,24788.349609375,237600,-0.0016637405234334324,0.006195999941853638,0.00806767451969882
2025-06-19,24793.25,24863.099609375,24733.400390625,24803.25,274600,-0.0007577278241026608,0.0060922154444305624,0.0075405823178885684
2025-06-20,25112.400390625,25136.19921875,24783.650390625,24787.650390625,574700,0.01287247095983779,0.006404294707300402,0.007036853038612292
2025-06-23,24971.900390625,25057.0,24824.849609375,24939.75,248500,-0.0055948454872697395,0.006215959956458503,0.006549473313132338
2025-06-24,25044.349609375,25317.69921875,24999.69921875,25179.900390625,450200,0.0029012296868362597,0.006110536458435794,0.0064192253709479796
2025-06-25,25244.75,25266.80078125,25125.05078125,25150.349609375,260600,0.008001820520425307,0.006116051071015022,0.00636540693696711
2025-06-26,25549.0,25565.30078125,25259.900390625,25268.94921875,428900,0.012052010814129765,0.006516660789015156,0.006311662568668842
2025-06-27,25637.80078125,25654.19921875,25523.55078125,25576.650390625,564000,0.003475704773181043,0.00651944879690296,0.0063388534941227915
2025-06-30,25517.05078125,25669.349609375,25473.30078125,25661.650390625,271000,-0.004709842354665206,0.0065773673889555195,0.006336646412779605
2025-07-01,25541.80078125,25593.400390625,25501.80078125,25551.349609375,260700,0.0009699396772837598,0.006546358076714236,0.006329489263108179
2025-07-02,25453.400390625,25608.099609375,25378.75,25588.30078125,309800,-0.0034610085397696055,0.006354081070522962,0.006345297375975112
2025-07-03,25405.30078125,25587.5,25384.349609375,25505.099609375,293400,-0.00188971251922454,0.006393645128245299,0.006375440344356585
2025-07-04,25461.0,25470.25,25331.650390625,25428.849609375,193500,0.0021924250859925998,0.006337114317660524,0.006368722305392598
2025-07-07,25461.30078125,25489.80078125,25407.25,25450.44921875,196100,1.1813410706551508e-05,0.006009506000238369,0.006348076909770584
2025-07-08,25522.5,25548.05078125,25424.150390625,25427.849609375,210400,0.0024036171315751087,0.005977966484855564,0.006334819912412561
2025-07-09,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,-0.00181801902732881,0.00600357762875297,0.006323572568186356
2025-07-10,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,-0.004743646446198069,0.006116608189990038,0.006283567308283844
2025-07-11,25149.849609375,25322.44921875,25129.0,25255.5,250000,-0.008100901810276007,0.005960752211990919,0.00622769764979264
2025-07-14,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,-0.002685854157148504,0.005772019461990511,0.006147162857096139
2025-07-15,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,0.004525103218794291,0.005511025630459229,0.0060436296124706385
2025-07-16,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,0.0006449487413033861,0.005425550341614856,0.005950776539579828
2025-07-17,25111.44921875,25238.349609375,25101.0,25230.75,243400,-0.003990217351728331,0.0054994027776460435,0.005861352304519903
2025-07-18,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,-0.0056965580472427835,0.005662900652576435,0.005793930938011493
2025-07-21,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,0.004898144302865282,0.005011098091822332,0.00569409014716989
2025-07-22,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,-0.0011876443882732346,0.004856248617705187,0.0055819183604548525
2025-07-23,25219.900390625,25233.5,25085.5,25139.349609375,271500,0.006344544590244583,0.005008445675076551,0.0054824051650872105
2025-07-24,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,-0.006256994627491075,0.0048834264046453005,0.005359086986552736
2025-07-25,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,-0.008981674037030651,0.004343053801394191,0.005197317145493064
2025-07-28,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,-0.006284962329387578,0.004324612764588027,0.005052576475752815
2025-07-29,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,0.005680474234370125,0.0045629555179182105,0.004957769464498714
2025-07-30,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,0.001367835124523431,0.004573692282357424,0.00487258365857297
2025-07-31,24768.349609375,24956.5,24635.0,24642.25,346300,-0.0034882717656889994,0.004574344037083661,0.004780077784516732
2025-08-01,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,-0.008195943742782208,0.004816387758090533,0.004695426495068142
2025-08-04,24722.75,24736.25,24554.0,24596.05078125,259300,0.006407415043054421,0.005063330891587723,0.004700649775044681
2025-08-05,24649.55078125,24733.099609375,24590.30078125,24720.25,251800,-0.0029608040671041946,0.005063793972204255,0.004721404310494588
2025-08-06,24574.19921875,24671.400390625,24539.19921875,24641.349609375,225100,-0.003056914228121266,0.004991412337718775,0.00471970097675881
2025-08-07,24596.150390625,24634.19921875,24344.150390625,24464.19921875,616700,0.0008932609229541644,0.005025586531327781,0.004733916989427058
2025-08-08,24363.30078125,24585.5,24337.5,24544.25,312600,-0.009466912735407229,0.005270214273717782,0.004826633036659417
2025-08-11,24585.05078125,24600.849609375,24347.44921875,24371.5,241100,0.009101804471857822,0.0055834348904243766,0.004952515249243053
2025-08-12,24487.400390625,24702.599609375,24465.650390625,24563.349609375,237000,-0.003971941790719136,0.005609083331023699,0.005057128030553601
2025-08-13,24619.349609375,24664.55078125,24535.25,24586.19921875,236000,0.005388453516712133,0.00565555642349172,0.0051653144446670305
2025-08-14,24631.30078125,24673.650390625,24596.900390625,24607.25,270200,0.00048543816407109475,0.005653221654198415,0.005273202206378506
2025-08-18,24876.94921875,25022.0,24852.849609375,24938.19921875,363100,0.009973019276634965,0.006099104016725949,0.005401473832242047
2025-08-19,24980.650390625,25012.650390625,24873.94921875,24891.349609375,252300,0.004168564680625764,0.006052837315645026,0.005500424474647778
2025-08-20,25050.55078125,25088.69921875,24929.69921875,24965.80078125,287100,0.0027981813736617234,0.005985549996840274,0.0055926000771113794
2025-08-21,25083.75,25153.650390625,25054.900390625,25142.0,226500,0.0013252889742787488,0.005986981131305282,0.00569215695647003
2025-08-22,24870.099609375,25084.849609375,24859.150390625,25064.150390625,210200,-0.008517482060098724,0.006084621719205583,0.00579806047525781
2025-08-25,24967.75,25021.55078125,24894.349609375,24949.150390625,213000,0.003926417350905487,0.0060206451522005835,0.0058731035631060914
2025-08-26,24712.05078125,24919.650390625,24689.599609375,24899.5,750500,-0.010241179872034878,0.006118374894197741,0.005926597563483427
2025-08-28,24500.900390625,24702.650390625,24481.599609375,24695.80078125,326600,-0.008544430103923584,0.006248796308425012,0.0059905688612235585
2025-08-29,24426.849609375,24572.44921875,24404.69921875,24466.69921875,325500,-0.0030223697933294824,0.0061174643515602934,0.006036759654030417
2025-09-01,24625.05078125,24635.599609375,24432.69921875,24432.69921875,229300,0.008114070174605414,0.006404334314724848,0.006111870920083059
2025-09-02,24579.599609375,24756.099609375,24522.349609375,24653.0,271600,-0.0018457290617897026,0.00637499004965233,0.006139459523375698
2025-09-03,24715.05078125,24737.05078125,24533.19921875,24616.5,340300,0.0055107151470170646,0.00623101737168335,0.0061572775289795295
2025-09-04,24734.30078125,24980.75,24708.19921875,24980.75,314100,0.0007788776228048189,0.006074619902540863,0.006166184519549589
2025-09-05,24741.0,24832.349609375,24621.599609375,24818.849609375,210100,0.00027084730671167456,0.006035612735741206,0.006171047679993181
2025-09-08,24773.150390625,24885.5,24751.55078125,24802.599609375,213200,0.0012994782193525012,0.005993016089405572,0.00616188711701318
2025-09-09,24868.599609375,24891.80078125,24814.0,24864.099609375,226900,0.003852930178235292,0.006039785848299179,0.006163801186623039
2025-09-10,24973.099609375,25035.69921875,24915.05078125,24991.0,244100,0.0042020862308871365,0.005629823647543109,0.006114946061957576
2025-09-11,25005.5,25037.30078125,24940.150390625,24945.5,224600,0.0012974116602184615,0.005331320766928717,0.006023198507807947
2025-09-12,25114.0,25139.44921875,25038.05078125,25074.44921875,225700,0.004339045410009845,0.005265779880076463,0.005938030060659563
2025-09-15,25069.19921875,25138.44921875,25048.75,25118.900390625,185400,-0.0017838966811339896,0.005214044796954844,0.0058190011088825625
2025-09-16,25239.099609375,25261.400390625,25070.44921875,25073.599609375,240100,0.006777256391098607,0.005368974203257129,0.005718399524243043
2025-09-17,25330.25,25346.5,25275.349609375,25276.599609375,268900,0.003611475529465391,0.0050155973154107315,0.005596857518615782
2025-09-18,25423.599609375,25448.94921875,25329.75,25441.05078125,272200,0.0036853015416349333,0.0050008038864191905,0.005489475917003614
2025-09-19,25327.05078125,25428.75,25286.30078125,25410.19921875,380400,-0.0037976065391384095,0.005078799671423934,0.005393794610571887
2025-09-22,25202.349609375,25331.69921875,25151.05078125,25238.099609375,254500,-0.004923635718664832,0.0052115203049093424,0.005315645032122264
2025-09-23,25169.5,25261.900390625,25084.650390625,25209.0,299200,-0.0013034343973540308,0.004829306374221141,0.00519459708471446
2025-09-24,25056.900390625,25149.849609375,25027.44921875,25108.75,244400,-0.00447365300760838,0.004885917258327684,0.005120206445792918
2025-09-25,24890.849609375,25092.69921875,24878.30078125,25034.5,342500,-0.006626948212322681,0.004552730837021371,0.005042347452802183
2025-09-26,24654.69921875,24868.599609375,24629.44921875,24818.55078125,291500,-0.009487437927231501,0.0046485223571649525,0.004980621700511032
2025-09-29,24634.900390625,24791.30078125,24606.19921875,24728.55078125,394400,-0.0008030448049409777,0.0045939214336416095,0.004918609364179709
2025-09-30,24611.099609375,24731.80078125,24587.69921875,24691.94921875,303000,-0.0009661407544825362,0.004247174845937729,0.004806429428447769
2025-10-01,24836.30078125,24867.94921875,24605.94921875,24620.55078125,308900,0.009150390492475902,0.004667651007544964,0.004771634797661192
2025-10-03,24894.25,24904.80078125,24747.55078125,24759.55078125,365900,0.0023332467769816567,0.004547226422235932,0.004726277051242866
2025-10-06,25077.650390625,25095.94921875,24881.650390625,24916.55078125,268800,0.007367178791287232,0.004798351227385662,0.004698232206839039
2025-10-07,25108.30078125,25220.900390625,25076.30078125,25085.30078125,288000,0.0012222193924698033,0.004798908554422323,0.004656971031790337
2025-10-08,25046.150390625,25192.5,25008.5,25079.75,227400,-0.0024752925801897474,0.004846302306254417,0.004658670624993665
2025-10-09,25181.80078125,25199.25,25024.30078125,25074.30078125,286300,0.005416017571936882,0.004911404267161647,0.004661219325877061
2025-10-10,25285.349609375,25330.75,25156.849609375,25167.650390625,232900,0.0041120501676790155,0.004908147813856745,0.004696761023560599
2025-10-13,25227.349609375,25267.30078125,25152.30078125,25177.30078125,234300,-0.0022938183927065925,0.004945179850341799,0.004726426772878283
2025-10-14,25145.5,25310.349609375,25060.55078125,25277.55078125,292100,-0.003244479132464395,0.004922470207564431,0.0047592816502705654
2025-10-15,25323.55078125,25365.150390625,25159.349609375,25181.94921875,289900,0.007080820872521931,0.005131106795413046,0.004847674845218097
2025-10-16,25585.30078125,25625.400390625,25376.849609375,25394.900390625,372800,0.010336228211479837,0.005400725485171258,0.004920982292980726
2025-10-17,25709.849609375,25781.5,25508.599609375,25546.849609375,422100,0.004867983737610659,0.005441830300153682,0.005010442680772501
2025-10-20,25843.150390625,25926.19921875,25788.5,25824.599609375,301100,0.005184813729964155,0.005492252843066807,0.005079832842340615
2025-10-21,25868.599609375,25934.349609375,25825.80078125,25901.19921875,42500,0.0009847568259027106,0.005390550083251567,0.00513899699522354
2025-10-23,25891.400390625,26104.19921875,25862.44921875,26057.19921875,448400,0.0008814076368377499,0.00521645188006121,0.005176011952604219
2025-10-24,25795.150390625,25944.150390625,25718.19921875,25935.099609375,284900,-0.0037174505259611745,0.005302538576627612,0.005215125383550815
2025-10-27,25966.05078125,26005.94921875,25827.0,25843.19921875,266300,0.006625291500029773,0.005263491764261231,0.005250659778591264
2025-10-28,25936.19921875,26041.69921875,25810.05078125,25939.94921875,395200,-0.001149638146805021,0.0049563666405985935,0.005251778457616944
2025-10-29,26053.900390625,26097.849609375,25960.30078125,25982.0,321900,0.0045381040946781415,0.004226065868966318,0.005182138023757133
2025-10-30,25877.849609375,26032.05078125,25845.25,25984.400390625,257400,-0.0067571756478100875,0.0046473802774508926,0.005133765371960917
2025-10-31,25722.099609375,25953.75,25711.19921875,25863.80078125,334400,-0.006018660837397216,0.004949017317554687,0.00508859455519926
2025-11-03,25763.349609375,25803.099609375,25645.5,25696.849609375,23300,0.0016036793506921665,0.0046793641478019635,0.005012347939964088
2025-11-04,25597.650390625,25787.400390625,25578.400390625,25744.75,305100,-0.006431586779760301,0.005004957048328347,0.004963618360490242
2025-11-06,25509.69921875,25679.150390625,25491.55078125,25593.349609375,371900,-0.0034359080045569534,0.004908712076204881,0.004915434559785574
2025-11-07,25492.30078125,25551.25,25318.44921875,25433.80078125,305600,-0.0006820322478444663,0.00491859006319219,0.0048856483780986715
2025-11-10,25574.349609375,25653.44921875,25503.5,25503.5,243600,0.0032185728871263475,0.00488965370897245,0.004844359891333155
2025-11-11,25694.94921875,25715.80078125,25449.25,25617.0,297700,0.0047156471705849246,0.004860368651291625,0.004804047580036194
2025-11-12,25875.80078125,25934.55078125,25781.150390625,25834.30078125,312600,0.0070384090258497345,0.00499497468148015,0.00480790838412435
2025-11-13,25879.150390625,26010.69921875,25808.400390625,25906.099609375,385200,0.00012944949620363744,0.004940056890285621,0.00487930748625628
2025-11-14,25910.05078125,25940.19921875,25740.80078125,25767.900390625,518900,0.001194026471448284,0.004832967881437921,0.004897866246654984
2025-11-17,26013.44921875,26024.19921875,25906.349609375,25948.19921875,281800,0.0039906690408659795,0.0046977341262462126,0.004872737927524137
2025-11-18,25910.05078125,26029.849609375,25876.5,26021.80078125,280000,-0.003974806902018679,0.004344776453100924,0.004839279158054032
2025-11-19,26052.650390625,26074.650390625,25856.19921875,25918.099609375,250100,0.005503640675154298,0.004378013079240289,0.004776584761145226
2025-11-20,26192.150390625,26246.650390625,26063.19921875,26132.099609375,240400,0.005354541588221684,0.004386970193990111,0.004724410572923749
2025-11-21,26068.150390625,26179.19921875,26052.19921875,26109.55078125,235600,-0.0047342428227803435,0.004539875591179208,0.0046865391257224515
2025-11-24,25959.5,26142.80078125,25912.150390625,26122.80078125,464700,-0.004167936312968079,0.004644272197591431,0.0046620009745843485
2025-11-25,25884.80078125,26032.599609375,25857.5,25998.5,260500,-0.002877529180069005,0.004612943966792139,0.004637258506134401
2025-11-26,26205.30078125,26215.150390625,25842.94921875,25842.94921875,275300,0.012381783530362567,0.005154620562775387,0.0046532230942639245
2025-11-27,26215.55078125,26310.44921875,26141.900390625,26261.25,240300,0.0003911422381892571,0.005141670206970057,0.0046733844259323675
2025-11-28,26202.94921875,26280.75,26172.400390625,26237.44921875,202500,-0.0004806903583736144,0.005061723052520382,0.004696259943040614
2025-12-01,26175.75,26325.80078125,26124.19921875,26325.80078125,213800,-0.0010380212747401751,0.0048116237941754755,0.00470764890983354
2025-12-02,26032.19921875,26154.599609375,25997.849609375,26087.94921875,254800,-0.005484113396941881,0.004776387011296732,0.004750809965653121
2025-12-03,25986.0,26066.44921875,25891.0,26004.900390625,265700,-0.0017746951904364927,0.004797091799130185,0.004792717837642111
2025-12-04,26033.75,26098.25,25938.94921875,25981.849609375,248100,0.0018375278996383138,0.004538931475212535,0.004807913965764353
2025-12-05,26186.44921875,26202.599609375,25985.349609375,25999.80078125,249300,0.005865433091659877,0.004557210487848257,0.004809647455431258
2025-12-08,25960.55078125,26178.69921875,25892.25,26159.80078125,320700,-0.00862653945989178,0.005031350542459027,0.004848355289918017
2025-12-09,25839.650390625,25923.650390625,25728.0,25867.099609375,276000,-0.004657081109092687,0.005140589432269296,0.004901119836465733
